"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","dewp","NUM_CRIMES"
"413",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,27.9,10.5,10,14.3,0.418918918918919
"414",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,29.8,6.1,10,15.4,0.648648648648649
"415",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,32.5,4.7,10,17.3,0.483783783783784
"416",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,34.3,8,10,20,0.308108108108108
"417",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,36.7,8.8,10,21.6,0.421621621621622
"418",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,31.9,8.7,8.8,20.1,0.359459459459459
"419",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,30.1,9.5,10,14.4,0.432432432432432
"420",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,39.6,7.7,10,24.6,0.502702702702703
"421",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,32.4,9.7,10,21.4,0.535135135135135
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,37.2,10.2,10,21.8,0.735135135135135
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,39.9,3.8,10,19.3,0.497297297297297
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,40.7,10,10,24.8,0.418918918918919
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,33.1,15.8,10,21.9,0.559459459459459
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,33.3,11.3,10,20,0.497297297297297
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,34.3,5.4,10,17.7,0.445945945945946
"428",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,35.6,7.4,10,21.1,0.667567567567568
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,35.6,13.7,10,21.6,0.389189189189189
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,33.8,12.9,10,16.3,0.464864864864865
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,39.3,8.8,10,20.6,0.516216216216216
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,48.9,9.9,7.3,44,0.456756756756757
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,44.7,4.4,10,35.3,0.497297297297297
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,45,5.9,6.6,38.4,0.335135135135135
"435",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,38.8,7.7,10,27.2,0.537837837837838
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,44,12,9.8,31.1,0.5
"437",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,32.3,8.8,10,15.1,0.624324324324324
"438",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,31.6,5.3,10,15.4,0.456756756756757
"439",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,38.9,9.2,6.4,32.4,0.27027027027027
"440",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,31.8,14.7,7.7,23.9,0.527027027027027
"441",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,31.6,6.9,9.8,16,0.451351351351351
"442",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,35.1,11.6,7.9,25,0.513513513513513
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,28.2,9.5,10,8,0.351351351351351
"444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,30.7,5.2,10,11.5,0.305405405405405
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,32.8,7,4.8,26.6,0.421621621621622
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35.7,5.4,9.4,24,0.564864864864865
"447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,47.8,8.9,9.9,30.8,0.713513513513514
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,55.6,10.9,8.7,41.2,0.664864864864865
"449",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,43.4,10.7,9.8,37.1,0.745945945945946
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38.8,18.2,6.1,35.9,0.497297297297297
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,35.2,13.6,6.3,32.1,0.264864864864865
"452",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,30.5,12.3,6.2,24.6,0.616216216216216
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,34.7,11.7,9.9,21.1,0.524324324324324
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,34.8,9.3,9.2,25.4,0.32972972972973
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,39.3,9.2,7.3,29,0.591891891891892
"456",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,46.6,5,10,21.6,0.805405405405405
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,47.4,3.2,10,19.2,0.464864864864865
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,50.1,8.1,10,22,0.521621621621622
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,50.8,10.4,10,27.9,0.57027027027027
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,54.6,7.2,10,37.7,0.562162162162162
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,49.1,13.2,10,34.4,0.662162162162162
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,48.4,3.3,10,28.8,0.616216216216216
"463",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,53.2,9.8,10,30.9,0.721621621621622
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.4,12.6,9.9,29.2,0.47027027027027
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,43.3,5.9,10,21,0.594594594594595
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,56.2,9,10,19.4,0.77027027027027
"467",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,76.9,13.9,10,51,0.767567567567568
"468",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,64.3,4.9,8.2,59.2,0.640540540540541
"469",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,65.4,13.2,9.8,53.7,0.835135135135135
"470",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,69.7,6.8,10,44.1,0.940540540540541
"471",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,62.3,8.6,10,42.4,0.57027027027027
"472",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,59.1,5.6,10,40.1,0.810810810810811
"473",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,68.5,5.8,10,40,0.810810810810811
"474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,69.7,10.2,9.5,48.1,0.775675675675676
"475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,66,8.4,10,53.3,0.740540540540541
"476",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,51.7,12,10,42.3,0.605405405405405
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,46.4,11.8,9.5,41.8,0.524324324324324
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,52.2,7,7.3,47.5,0.5
"479",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,62.1,6.2,8.1,54.7,0.764864864864865
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,63.8,7.9,7.9,57.4,0.643243243243243
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,61.8,6.6,10,43.4,0.686486486486486
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,63.2,6,9.9,46.3,0.783783783783784
"483",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,57,10.2,10,44.1,0.797297297297297
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,60.1,5.6,5.1,55.9,0.686486486486486
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,51.2,11.4,8.9,45.6,0.7
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,52.8,6.8,7.2,48.4,0.564864864864865
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,59,4.5,4.5,54.9,0.789189189189189
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,63.8,2.8,8.3,52,0.745945945945946
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,71.3,4.7,9.9,52.5,0.851351351351351
"490",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,77.6,7,10,54.8,0.810810810810811
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,78.9,7.2,10,62.1,0.943243243243243
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,76.6,5.6,10,59.8,1
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,75.3,7.1,9.7,63.5,0.924324324324324
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,76.9,8.7,9.7,66,0.908108108108108
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,59.5,9.7,9.9,50.8,0.848648648648649
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,66.6,10.6,9.4,53.6,0.891891891891892
"497",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,66.5,9.8,10,47.9,0.77027027027027
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,67,10.4,10,47.8,0.667567567567568
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,60.9,7.4,10,46.5,0.837837837837838
"500",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,71.4,6.2,10,56.1,0.708108108108108
"501",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,64.2,8.1,10,53.3,0.727027027027027
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,66.1,5.1,7.7,58.5,0.840540540540541
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,64.5,6.4,3.6,61,0.610810810810811
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,64,8.9,5,60.2,0.656756756756757
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,69.3,5.1,6.8,63.8,0.781081081081081
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,74.7,7.4,7.5,60.5,0.664864864864865
"507",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,73,3.5,9.9,50.3,0.683783783783784
"508",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.4,5.1,10,55,0.910810810810811
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,80.8,8.4,9.7,67.8,0.867567567567568
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,85.9,8.8,10,69.8,0.872972972972973
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,86.5,10.4,10,70.3,0.921621621621622
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,70.9,7.9,8,65.5,0.783783783783784
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,65.8,10,5.6,61.5,0.437837837837838
"514",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,62.4,12.3,6.7,58.4,0.589189189189189
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,68.1,5.5,9.6,57,0.902702702702703
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,72.7,6.5,10,59.1,0.983783783783784
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,68.9,10.1,10,59.1,0.943243243243243
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,73.3,9.2,9.6,62.4,0.783783783783784
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,72.8,6.6,9.5,66.4,0.87027027027027
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.2,3.2,9,64.6,0.856756756756757
"521",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,82.1,7.1,10,68.8,0.743243243243243
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,87.1,9.5,10,74.7,0.978378378378378
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,77,6,10,63.2,0.959459459459459
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,77.7,5.3,10,61.3,0.867567567567568
"525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,83.4,6.1,9.9,71,0.875675675675676
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,81.4,6,10,70.9,0.908108108108108
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,70.6,7.4,10,48.1,0.881081081081081
"528",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,74.8,3.8,10,51.7,0.864864864864865
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,79.4,6.2,10,58.7,0.802702702702703
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,82.1,9.3,10,61.8,0.824324324324324
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,77.2,6,10,54,0.627027027027027
"532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,78.6,6.2,10,58.7,0.791891891891892
"533",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,81.9,7.5,9.9,61.1,0.848648648648649
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,78.3,4.9,9.7,66.5,0.764864864864865
"535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,80.2,3.5,8,68.6,0.82972972972973
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,82.3,4,9.9,70.6,0.759459459459459
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,76.6,8.3,10,57.3,0.648648648648649
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,72.1,7.4,10,54,0.905405405405405
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,75.8,7,10,55.4,0.737837837837838
"540",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,75.7,10.9,9.4,63.8,0.859459459459459
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.5,10.7,8.7,65.9,0.797297297297297
"542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.7,13.9,8.3,65.7,0.783783783783784
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,72.3,9.2,10,62.4,0.921621621621622
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,75.1,4,9.9,62.8,0.791891891891892
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,78.8,6.7,10,58.3,0.818918918918919
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.6,8.5,10,59.2,0.8
"547",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,70.2,7.8,10,54.4,0.797297297297297
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.2,5.2,10,52.4,0.818918918918919
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,71.9,2.9,10,55.2,0.732432432432432
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,72.5,4.2,10,58.5,0.748648648648649
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,72.9,7.3,9.9,60.8,0.878378378378378
"552",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,76.8,7.8,10,61.9,0.943243243243243
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,84.7,11.4,10,64.3,0.959459459459459
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,77.6,6.9,9.7,67,0.805405405405405
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,75.3,4.5,9.4,67.5,0.756756756756757
"556",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,74,4.8,10,65,0.775675675675676
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,77.9,8,10,65,0.713513513513514
"558",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,76.1,8.3,9.1,67.1,0.954054054054054
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,76.9,5.4,10,61.8,0.959459459459459
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,78.7,4.8,9.8,60.4,0.913513513513514
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,77.1,2.9,9.4,61.1,0.862162162162162
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,79.2,4.1,9.5,61.3,0.875675675675676
"563",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,79.8,4.6,9.6,65.2,0.794594594594595
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,77.3,3.7,9.3,68,0.897297297297297
"565",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,74.9,4.3,7.9,67.1,0.824324324324324
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,75.6,5.1,9.6,65.8,0.778378378378378
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,75.1,9.2,9.5,66.6,0.656756756756757
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,71.7,8.3,7.7,66,0.586486486486486
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,69.4,8.9,10,54.1,0.932432432432432
"570",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,69.9,5.5,10,51.6,0.602702702702703
"571",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,68.4,8.5,9.9,55.6,0.77027027027027
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,70.9,8.1,5.8,65.6,0.897297297297297
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,80.8,4.5,6.7,72.4,0.775675675675676
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,85.4,13.1,9.2,70.9,0.864864864864865
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,82.2,13.1,9.7,70.6,0.802702702702703
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,71.6,7,9.4,65.3,0.664864864864865
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,67.7,7.2,10,56.6,0.854054054054054
"578",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,69.9,4.9,10,59,0.886486486486487
"579",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,79.8,7.3,10,69.3,0.883783783783784
"580",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,77.1,5.7,9.1,69.4,0.732432432432432
"581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,79.3,6.5,10,69.5,0.848648648648649
"582",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,82.5,9.2,10,68.1,0.572972972972973
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,68.5,12.2,8.7,63,0.637837837837838
"584",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,67.1,10.8,9.8,58.8,0.608108108108108
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,66.7,14,10,52.3,0.77027027027027
"586",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,64.3,14.4,10,51.8,0.42972972972973
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,64.9,8.4,10,55.2,0.57027027027027
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,66.9,2.7,9.3,56.5,0.505405405405405
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,70.8,5.3,10,56.9,0.564864864864865
"590",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,69,4.1,10,56.6,0.491891891891892
"591",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,73.1,3.6,10,60.2,0.983783783783784
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,73.5,5,9.8,61.3,0.821621621621622
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,76.1,6.2,9.3,65.3,0.848648648648649
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,79,3.6,10,64.3,0.759459459459459
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,73.3,5.6,10,63.9,0.627027027027027
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,69.5,8.7,9.7,62.1,0.694594594594595
"597",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,75.3,5,8.1,67.1,0.875675675675676
"598",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,79,13.8,9.9,60.7,0.864864864864865
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,58.6,11.1,10,42.8,0.794594594594595
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,59.7,3.5,9.9,48.7,0.621621621621622
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,65,5.9,9.5,57.3,0.786486486486486
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,72.9,6.7,8.9,64.5,0.664864864864865
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,60.9,9.5,10,49.2,0.667567567567568
"604",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,58.7,5.9,10,43.3,0.548648648648649
"605",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,58.3,5.7,9.9,44.5,0.778378378378378
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,50.4,4.7,10,38.7,0.613513513513513
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,56.6,5.7,9,49.4,0.637837837837838
"608",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,62.1,5.5,9.1,57.8,0.572972972972973
"609",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,69.7,8.7,10,60.3,0.462162162162162
"610",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,65.9,15.2,10,53.6,0.521621621621622
"611",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,57.3,8.2,8.4,51.2,0.402702702702703
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,63.6,5.9,7.2,61,0.597297297297297
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,57.9,10.2,9.7,53.4,0.575675675675676
"614",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,69.4,7.4,6.4,63.5,0.643243243243243
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,76.3,8.1,10,65.2,0.651351351351351
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,72.8,9.6,9.3,64.7,0.591891891891892
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,50.3,14.4,10,38.1,0.47027027027027
"618",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,40.5,6.4,10,30.9,0.545945945945946
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,40.9,6.9,8.6,33.3,0.645945945945946
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,46.4,4.2,9,38.4,0.532432432432432
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,43.8,10.7,9,34.4,0.540540540540541
